,brand,1.0,2.0,3.0,4.0,5.0,sentiment_pos,sentiment_neg,sentiment_neu,ratings,loyal,disloyal,neutral,highest_income,lowest_income,race_demo
4535,pea,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4536,peachy keen,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4537,peak,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4538,peanut,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4539,peanuts,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4540,pearl,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4541,pearl izumi,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4542,pearl river,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4543,peel,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4544,peeps,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.8,33.331,33.338,33.33,,,83.21
4545,pegas,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4546,pegasus,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4547,pel,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4548,pelikan,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4549,penalty,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4550,penfield,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4551,penrose,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4552,pension,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4553,pentel,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4554,pep,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4555,pepita,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.9,33.331,33.338,33.33,,,83.21
4556,pepper,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4557,pepperidge farm,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4558,peppermint,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4559,peppers,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4560,pepsi,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4561,pepsi cola,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4562,pepsico,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.5,33.331,33.338,33.33,,,83.21
4563,perfect,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4564,perfection,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4565,perfume,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4566,perfume bottle,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4567,perfumes,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4568,permanent,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.6,33.331,33.338,33.33,,,83.21
4569,peroni,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4570,perplexus,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4571,perrier,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4572,perry,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4573,persil,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4574,persol,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4575,peru,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4576,perugina,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4577,peruvian,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4578,pestana,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4579,pet,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4580,peter pan,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4581,petlife,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4582,petron,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4583,petrov,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4584,petticoat,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4585,petzl,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4586,petzold,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4587,peukert,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.6,33.331,33.338,33.33,,,83.21
4588,pfaff,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4589,pfeiffer,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4590,pg tips,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4591,pharmaceutical,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4592,philadelphia,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4593,philip kingsley,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,2.8,33.331,33.338,33.33,,,83.21
4594,philippines,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4595,philipps,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4596,philips,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4597,phillies,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4598,phillip,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4599,phillips,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4600,phoenix,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4601,photographic,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4602,piaggio,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4603,pic,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4604,picnic,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4605,picture,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4606,pidgin,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4607,pie,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4608,pierre cardin,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4609,piko,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4610,pilot,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4611,pilot corporation,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4612,pin,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4613,pinarello,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4614,pinch,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4615,ping,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.1,33.331,33.338,33.33,,,83.21
4616,pininfarina,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4617,pink,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.5,33.331,33.338,33.33,,,83.21
4618,pink dolphin,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.0,33.331,33.338,33.33,,,83.21
4619,pinky,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4620,pinnacle,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.5,33.331,33.338,33.33,,,83.21
4621,pinnacle foods,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.6,33.331,33.338,33.33,,,83.21
4622,pinole,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.8,33.331,33.338,33.33,,,83.21
4623,pinwheel,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4624,pioneer,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.5,33.331,33.338,33.33,,,83.21
4625,pipi,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.2,33.331,33.338,33.33,,,83.21
4626,piping,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4627,pirelli,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4628,pistachio,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4629,pistachios,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4630,pitcher,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4631,pixy stix,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4632,pizza,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4633,planet,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.8,33.331,33.338,33.33,,,83.21
4634,planters,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4635,plantronics,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4636,plastic bag,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4637,plastic welding gun,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4638,play,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4639,play-doh,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4640,player piano,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4641,player's,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4642,playmobil,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4643,playstation,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4644,pleyel,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4645,plum,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4646,plus,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4647,plymouth,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4648,poblete,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4649,pocher,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4650,pocky,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4651,pog,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4652,pogo,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4653,poker,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.7,33.331,33.338,33.33,,,83.21
4654,pokka,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4655,pokorny,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4656,poland,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.4,33.331,33.338,33.33,,,83.21
4657,poland spring,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.3,33.331,33.338,33.33,,,83.21
4658,polar,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4659,polaris,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4660,poliakov,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4661,polini,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4662,polish,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4663,polk audio,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4664,polly,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4665,polly pocket,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4666,polly-o,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4667,polo,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4668,polonaise,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.9,33.331,33.338,33.33,,,83.21
4669,polos,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4670,polycom,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.7,33.331,33.338,33.33,,,83.21
4671,polyester,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4672,polyethylene,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.0,33.331,33.338,33.33,,,83.21
4673,polypropylene,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4674,pomegranate,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4675,poms,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.4,33.331,33.338,33.33,,,83.21
4676,pong,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4677,pontiac,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4678,pony,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4679,poole,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4680,pop,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4681,pop secret,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4682,popchips,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4683,popcorn,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4684,popov,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4685,poppycock,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.8,33.331,33.338,33.33,,,83.21
4686,pops,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4687,popsicle,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4688,pornography,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4689,port,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4690,porter,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4691,portfolio,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4692,portugal,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4693,portuguese,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.3,33.331,33.338,33.33,,,83.21
4694,pot,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4695,potato chip,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4696,potato chips,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4697,pott,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4698,pounce,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4699,power,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4700,power plus,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4701,power rangers,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4702,power wheels,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4703,powerade,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4704,powerbar,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4705,powerplay,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4706,powers,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4707,prada,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4708,praline,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4709,prana,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4710,prego,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4711,premier,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4712,premium,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4713,premo,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4714,president,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4715,president's choice,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.9,33.331,33.338,33.33,,,83.21
4716,presidential,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4717,prestel,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4718,pretz,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4719,pretzels,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4720,pria,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4721,primos,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4722,primus,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4723,prince,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4724,prince albert,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4725,prince polo,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4726,princessa,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4727,pringles,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4728,printer,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4729,printing,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4730,prismacolor,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4731,private reserve,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4732,privateer,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4733,product development,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,2.8,33.331,33.338,33.33,,,83.21
4734,progresso,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4735,projet,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4736,proofing,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.1,33.331,33.338,33.33,,,83.21
4737,propeller,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4738,prophete,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.9,33.331,33.338,33.33,,,83.21
4739,protea,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4740,protege,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.7,33.331,33.338,33.33,,,83.21
4741,pub,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.7,33.331,33.338,33.33,,,83.21
4742,public relations,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4743,puerto rico,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4744,puff,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4745,puffs,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.5,33.331,33.338,33.33,,,83.21
4746,pullman,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4747,pulp,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4748,pulse,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.5,33.331,33.338,33.33,,,83.21
4749,puma,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4750,pump,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4751,pumpkin pie,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.0,33.331,33.338,33.33,,,83.21
4752,puni,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4753,puppy in my pocket,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4754,purcell,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4755,pure,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
4756,pure gold,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.8,33.331,33.338,33.33,,,83.21
4757,pure life,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.2,33.331,33.338,33.33,,,83.21
4758,pure white,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,3.6,33.331,33.338,33.33,,,83.21
4759,puri,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.6,33.331,33.338,33.33,,,83.21
4760,purina,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.4,33.331,33.338,33.33,,,83.21
4761,puritan,4.333,2.323,5.228,11.035,77.143,33.329,33.337,33.334,4.3,33.331,33.338,33.33,,,83.21
