,brand,age,sentiment_pos,sentiment_neg,sentiment_neu
2496,Tums,10 to 14 years,33.4781,33.2895,33.2325
2497,Tums,15 to 19 years,33.0702,33.6842,33.2456
2504,Tums,60 to 64 years,32.8421,33.3114,33.8465
1910,TurkeyHill,Under 5 years,33.1974,33.3114,33.4912
1904,TurkeyHill,5 to 9 years,33.5439,33.3114,33.1447
1901,TurkeyHill,25 to 34 years,33.7149,33.6053,32.6798
1900,TurkeyHill,20 to 24 years,33.7412,32.8026,33.4561
1899,TurkeyHill,15 to 19 years,33.5658,33.1711,33.2632
1898,TurkeyHill,10 to 14 years,33.5921,33.4123,32.9956
1905,TurkeyHill,55 to 59 years,33.2456,33.6535,33.1009
1906,TurkeyHill,60 to 64 years,33.2061,33.6974,33.0965
1907,TurkeyHill,65 to 74 years,32.9781,33.5526,33.4693
1903,TurkeyHill,45 to 54 years,33.1711,33.5263,33.3026
1908,TurkeyHill,75 to 84 years,33.6842,33.0526,33.2632
1909,TurkeyHill,85 years and over,33.6096,33.2325,33.1579
1902,TurkeyHill,35 to 44 years,32.9342,33.7061,33.3596
154,Twinnings of London,85 years and over,33.1053,33.3158,33.5789
147,Twinnings of London,35 to 44 years,33.3377,33.4167,33.2456
148,Twinnings of London,45 to 54 years,33.3728,33.6096,33.0175
149,Twinnings of London,5 to 9 years,33.1579,33.1404,33.7018
150,Twinnings of London,55 to 59 years,33.4167,33.6711,32.9123
151,Twinnings of London,60 to 64 years,33.4079,32.9605,33.6316
152,Twinnings of London,65 to 74 years,32.3596,34.0,33.6404
155,Twinnings of London,Under 5 years,33.4912,32.8991,33.6096
146,Twinnings of London,25 to 34 years,33.2061,33.4956,33.2982
145,Twinnings of London,20 to 24 years,33.6623,33.2368,33.1009
144,Twinnings of London,15 to 19 years,33.6623,32.8509,33.4868
143,Twinnings of London,10 to 14 years,33.1711,33.2632,33.5658
153,Twinnings of London,75 to 84 years,33.0658,32.9518,33.9825
4777,Twix,5 to 9 years,33.7237,33.0175,33.2588
4776,Twix,45 to 54 years,33.0439,33.9254,33.0307
4775,Twix,35 to 44 years,33.1272,33.5614,33.3114
4774,Twix,25 to 34 years,33.2018,33.2851,33.5132
4778,Twix,55 to 59 years,32.8991,33.5526,33.5482
4773,Twix,20 to 24 years,33.114,34.0175,32.8684
4772,Twix,15 to 19 years,32.9868,33.5482,33.4649
4779,Twix,60 to 64 years,32.7544,34.0702,33.1754
4771,Twix,10 to 14 years,33.4167,33.3509,33.2325
4783,Twix,Under 5 years,32.7675,33.7018,33.5307
4782,Twix,85 years and over,33.4123,32.8333,33.7544
4781,Twix,75 to 84 years,33.1053,33.8114,33.0833
4780,Twix,65 to 74 years,33.1754,33.5833,33.2412
4734,Twizzlers,20 to 24 years,32.9211,33.4737,33.6053
4735,Twizzlers,25 to 34 years,33.4649,33.3947,33.1404
4736,Twizzlers,35 to 44 years,33.2588,33.3377,33.4035
4737,Twizzlers,45 to 54 years,33.2851,33.8202,32.8947
4738,Twizzlers,5 to 9 years,33.3596,33.0833,33.557
4740,Twizzlers,60 to 64 years,33.0482,33.5219,33.4298
4732,Twizzlers,10 to 14 years,33.7018,32.943,33.3553
4741,Twizzlers,65 to 74 years,33.5482,33.25,33.2018
4742,Twizzlers,75 to 84 years,33.4825,33.5833,32.9342
4743,Twizzlers,85 years and over,32.9079,33.8509,33.2412
4744,Twizzlers,Under 5 years,33.7763,32.693,33.5307
4739,Twizzlers,55 to 59 years,32.6316,33.7325,33.636
4733,Twizzlers,15 to 19 years,33.057,33.2544,33.6886
280,Tyson Foods,55 to 59 years,33.6491,33.1316,33.2193
282,Tyson Foods,65 to 74 years,32.8114,33.5746,33.614
279,Tyson Foods,5 to 9 years,33.7456,32.8465,33.4079
278,Tyson Foods,45 to 54 years,33.5351,33.2982,33.1667
277,Tyson Foods,35 to 44 years,32.9518,33.3991,33.6491
276,Tyson Foods,25 to 34 years,32.9737,33.943,33.0833
275,Tyson Foods,20 to 24 years,33.6272,32.7719,33.6009
274,Tyson Foods,15 to 19 years,33.3421,33.2982,33.3596
273,Tyson Foods,10 to 14 years,32.8333,33.3904,33.7763
284,Tyson Foods,85 years and over,33.193,32.886,33.9211
285,Tyson Foods,Under 5 years,33.3114,32.9781,33.7105
283,Tyson Foods,75 to 84 years,33.8158,33.1272,33.057
281,Tyson Foods,60 to 64 years,33.2982,33.8947,32.807
3837,Underwood,20 to 24 years,33.4386,33.0877,33.4737
3838,Underwood,25 to 34 years,33.2281,33.4912,33.2807
3839,Underwood,35 to 44 years,33.1228,33.2237,33.6535
3840,Underwood,45 to 54 years,33.6623,33.614,32.7237
3841,Underwood,5 to 9 years,32.8684,33.3465,33.7851
3842,Underwood,55 to 59 years,33.3772,33.1009,33.5219
3843,Underwood,60 to 64 years,32.9123,33.7325,33.3553
3844,Underwood,65 to 74 years,33.136,33.3904,33.4737
3847,Underwood,Under 5 years,33.4518,33.7018,32.8465
3836,Underwood,15 to 19 years,33.6447,33.1579,33.1974
3846,Underwood,85 years and over,33.5351,33.2412,33.2237
3845,Underwood,75 to 84 years,33.3728,33.5,33.1272
3835,Underwood,10 to 14 years,33.3465,33.4868,33.1667
4606,Uni-Ball,35 to 44 years,32.9781,33.4211,33.6009
4604,Uni-Ball,20 to 24 years,33.4386,33.0965,33.4649
4605,Uni-Ball,25 to 34 years,33.3947,33.5789,33.0263
4607,Uni-Ball,45 to 54 years,33.1184,33.2149,33.6667
4608,Uni-Ball,5 to 9 years,33.3377,33.0307,33.6316
4609,Uni-Ball,55 to 59 years,33.386,33.1184,33.4956
4603,Uni-Ball,15 to 19 years,33.0482,33.6228,33.3289
4610,Uni-Ball,60 to 64 years,33.3684,32.75,33.8816
4611,Uni-Ball,65 to 74 years,33.2675,33.6096,33.1228
4612,Uni-Ball,75 to 84 years,33.8947,33.7018,32.4035
4613,Uni-Ball,85 years and over,33.7325,33.386,32.8816
4614,Uni-Ball,Under 5 years,33.1579,33.4912,33.3509
4602,Uni-Ball,10 to 14 years,33.8991,32.8377,33.2632
2018,V8,25 to 34 years,33.636,33.4211,32.943
2020,V8,45 to 54 years,33.4693,32.9211,33.6096
2017,V8,20 to 24 years,33.2281,33.136,33.636
2016,V8,15 to 19 years,33.0789,33.5044,33.4167
2015,V8,10 to 14 years,33.4167,33.4518,33.1316
2023,V8,60 to 64 years,33.4167,33.1711,33.4123
2022,V8,55 to 59 years,33.0702,33.2281,33.7018
2024,V8,65 to 74 years,33.1316,33.3947,33.4737
2025,V8,75 to 84 years,33.0482,33.3728,33.5789
2026,V8,85 years and over,33.2325,33.5921,33.1754
2021,V8,5 to 9 years,33.25,33.3202,33.4298
2019,V8,35 to 44 years,33.6404,33.1886,33.1711
2027,V8,Under 5 years,33.0877,32.9605,33.9518
1149,Vaseline,45 to 54 years,33.3026,33.4167,33.2807
1154,Vaseline,75 to 84 years,33.4649,33.3596,33.1754
1151,Vaseline,55 to 59 years,33.6053,33.114,33.2807
1150,Vaseline,5 to 9 years,33.5351,33.7588,32.7061
1155,Vaseline,85 years and over,33.6228,32.8202,33.557
1156,Vaseline,Under 5 years,33.0877,33.6711,33.2412
1152,Vaseline,60 to 64 years,33.0175,33.8421,33.1404
1148,Vaseline,35 to 44 years,33.5395,33.4737,32.9868
1147,Vaseline,25 to 34 years,33.0877,33.9211,32.9912
1146,Vaseline,20 to 24 years,33.8772,32.9123,33.2105
1153,Vaseline,65 to 74 years,33.3377,33.2149,33.4474
1144,Vaseline,10 to 14 years,33.2851,33.4298,33.2851
1145,Vaseline,15 to 19 years,33.2149,33.0395,33.7456
718,Veet,25 to 34 years,33.5351,33.4956,32.9693
726,Veet,85 years and over,33.2412,33.2149,33.5439
719,Veet,35 to 44 years,32.7193,33.6886,33.5921
720,Veet,45 to 54 years,32.9035,33.193,33.9035
716,Veet,15 to 19 years,33.2368,33.1184,33.6447
727,Veet,Under 5 years,33.5044,33.2982,33.1974
721,Veet,5 to 9 years,33.1798,33.0088,33.8114
722,Veet,55 to 59 years,33.4386,32.9912,33.5702
723,Veet,60 to 64 years,33.3947,32.864,33.7412
724,Veet,65 to 74 years,33.2105,33.7105,33.0789
725,Veet,75 to 84 years,33.2939,33.5,33.2061
715,Veet,10 to 14 years,33.4386,33.4123,33.1491
717,Veet,20 to 24 years,33.443,33.6491,32.9079
5567,Venom Energy Drink,25 to 34 years,33.4825,32.8289,33.6886
5566,Venom Energy Drink,20 to 24 years,33.5,33.136,33.364
5565,Venom Energy Drink,15 to 19 years,33.2982,33.9167,32.7851
5564,Venom Energy Drink,10 to 14 years,33.3947,32.9211,33.6842
5568,Venom Energy Drink,35 to 44 years,33.1711,33.5263,33.3026
5569,Venom Energy Drink,45 to 54 years,33.5263,33.4342,33.0395
5570,Venom Energy Drink,5 to 9 years,33.5307,32.9912,33.4781
5571,Venom Energy Drink,55 to 59 years,33.4868,33.1096,33.4035
5572,Venom Energy Drink,60 to 64 years,33.1096,33.2939,33.5965
5573,Venom Energy Drink,65 to 74 years,32.8991,33.7588,33.3421
5574,Venom Energy Drink,75 to 84 years,32.8553,33.4912,33.6535
5575,Venom Energy Drink,85 years and over,33.1886,33.1228,33.6886
5576,Venom Energy Drink,Under 5 years,33.3904,33.636,32.9737
5551,Vernors,10 to 14 years,33.7807,32.8816,33.3377
5553,Vernors,20 to 24 years,33.2851,32.6535,34.0614
5554,Vernors,25 to 34 years,33.4737,33.307,33.2193
5555,Vernors,35 to 44 years,33.1886,33.943,32.8684
5556,Vernors,45 to 54 years,33.1053,33.1579,33.7368
5557,Vernors,5 to 9 years,33.5482,33.1886,33.2632
5552,Vernors,15 to 19 years,33.6535,33.5219,32.8246
5558,Vernors,55 to 59 years,32.9825,33.5877,33.4298
5561,Vernors,75 to 84 years,33.2149,33.3421,33.443
5560,Vernors,65 to 74 years,33.6184,33.5746,32.807
5563,Vernors,Under 5 years,33.9254,33.443,32.6316
5559,Vernors,60 to 64 years,33.4781,33.3728,33.1491
5562,Vernors,85 years and over,33.7061,33.0526,33.2412
2903,Vicks,35 to 44 years,33.5,33.0482,33.4518
2899,Vicks,10 to 14 years,33.2763,33.25,33.4737
2911,Vicks,Under 5 years,33.4737,33.3202,33.2061
2910,Vicks,85 years and over,33.1009,33.4825,33.4167
2908,Vicks,65 to 74 years,33.5088,33.1623,33.3289
2909,Vicks,75 to 84 years,33.5263,33.6228,32.8509
2905,Vicks,5 to 9 years,33.2368,33.6623,33.1009
2904,Vicks,45 to 54 years,33.3421,33.7149,32.943
2900,Vicks,15 to 19 years,33.3816,33.6447,32.9737
2901,Vicks,20 to 24 years,33.4079,33.2193,33.3728
2902,Vicks,25 to 34 years,33.4868,33.2763,33.2368
2906,Vicks,55 to 59 years,32.9605,33.4167,33.6228
2907,Vicks,60 to 64 years,33.1667,33.5044,33.3289
3779,Victoria Fine Foods,65 to 74 years,33.2939,33.5307,33.1754
3771,Victoria Fine Foods,15 to 19 years,32.9079,33.9079,33.1842
3782,Victoria Fine Foods,Under 5 years,33.3728,33.693,32.9342
3781,Victoria Fine Foods,85 years and over,33.4649,33.25,33.2851
3780,Victoria Fine Foods,75 to 84 years,33.3596,33.0,33.6404
3778,Victoria Fine Foods,60 to 64 years,32.9167,33.3246,33.7588
3776,Victoria Fine Foods,5 to 9 years,33.5746,32.9386,33.4868
3777,Victoria Fine Foods,55 to 59 years,33.1579,33.4123,33.4298
3772,Victoria Fine Foods,20 to 24 years,33.6711,33.3421,32.9868
3770,Victoria Fine Foods,10 to 14 years,33.3114,33.4211,33.2675
3774,Victoria Fine Foods,35 to 44 years,33.3246,33.7939,32.8816
3775,Victoria Fine Foods,45 to 54 years,33.557,33.1623,33.2807
3773,Victoria Fine Foods,25 to 34 years,33.4298,33.5789,32.9912
5447,Vita Coco,10 to 14 years,33.6579,33.1272,33.2149
5448,Vita Coco,15 to 19 years,32.9825,33.4123,33.6053
5449,Vita Coco,20 to 24 years,33.7018,33.0833,33.2149
5450,Vita Coco,25 to 34 years,33.4079,33.4254,33.1667
5452,Vita Coco,45 to 54 years,33.0789,33.1711,33.75
5453,Vita Coco,5 to 9 years,33.636,33.3684,32.9956
5459,Vita Coco,Under 5 years,33.4737,33.0,33.5263
5458,Vita Coco,85 years and over,33.3596,33.3465,33.2939
5457,Vita Coco,75 to 84 years,32.6096,34.0088,33.3816
5456,Vita Coco,65 to 74 years,34.1009,32.7149,33.1842
5454,Vita Coco,55 to 59 years,33.4561,33.1316,33.4123
5455,Vita Coco,60 to 64 years,33.6228,33.6316,32.7456
5451,Vita Coco,35 to 44 years,33.2281,33.1184,33.6535
2967,Viva Vitamins,25 to 34 years,33.5044,33.1009,33.3947
2971,Viva Vitamins,55 to 59 years,33.364,33.2588,33.3772
2964,Viva Vitamins,10 to 14 years,33.1754,33.443,33.3816
2968,Viva Vitamins,35 to 44 years,32.7588,33.6974,33.5439
2969,Viva Vitamins,45 to 54 years,33.5175,33.3553,33.1272
2970,Viva Vitamins,5 to 9 years,32.8421,33.5702,33.5877
2965,Viva Vitamins,15 to 19 years,33.1535,32.8333,34.0132
2975,Viva Vitamins,85 years and over,33.1053,33.4474,33.4474
2966,Viva Vitamins,20 to 24 years,33.0263,33.4825,33.4912
2972,Viva Vitamins,60 to 64 years,33.3772,33.5175,33.1053
2973,Viva Vitamins,65 to 74 years,33.3684,33.5789,33.0526
2974,Viva Vitamins,75 to 84 years,33.0921,33.8728,33.0351
2976,Viva Vitamins,Under 5 years,33.364,33.9956,32.6404
2388,Vlasic,65 to 74 years,33.3202,33.4298,33.25
2389,Vlasic,75 to 84 years,33.6009,33.2149,33.1842
2386,Vlasic,55 to 59 years,33.6053,33.8509,32.5439
2385,Vlasic,5 to 9 years,33.4561,32.7851,33.7588
2384,Vlasic,45 to 54 years,33.7368,32.614,33.6491
2391,Vlasic,Under 5 years,33.6009,33.2456,33.1535
2387,Vlasic,60 to 64 years,33.807,33.2588,32.9342
2390,Vlasic,85 years and over,32.7544,33.8158,33.4298
2382,Vlasic,25 to 34 years,33.7018,32.8596,33.4386
2381,Vlasic,20 to 24 years,33.2982,33.1009,33.6009
2380,Vlasic,15 to 19 years,32.5044,34.1667,33.3289
2379,Vlasic,10 to 14 years,32.6535,33.6623,33.6842
2383,Vlasic,35 to 44 years,33.6535,33.6228,32.7237
3434,Voortman,20 to 24 years,32.8728,32.9912,34.136
3435,Voortman,25 to 34 years,32.8596,33.3377,33.8026
3436,Voortman,35 to 44 years,33.6842,33.6009,32.7149
3437,Voortman,45 to 54 years,33.3684,33.5482,33.0833
3438,Voortman,5 to 9 years,33.0921,33.3991,33.5088
3439,Voortman,55 to 59 years,33.5,32.9518,33.5482
3440,Voortman,60 to 64 years,33.1535,33.5526,33.2939
3441,Voortman,65 to 74 years,32.9342,33.5263,33.5395
3442,Voortman,75 to 84 years,33.1096,33.8114,33.0789
3443,Voortman,85 years and over,34.0044,33.3596,32.636
3433,Voortman,15 to 19 years,33.8026,32.8553,33.3421
3444,Voortman,Under 5 years,33.8465,33.3509,32.8026
3432,Voortman,10 to 14 years,33.1798,32.9167,33.9035
3373,Walkers,5 to 9 years,33.3772,33.6579,32.9649
3372,Walkers,45 to 54 years,33.4605,33.2368,33.3026
3371,Walkers,35 to 44 years,33.2237,33.0044,33.7719
3370,Walkers,25 to 34 years,33.8377,33.0702,33.0921
3379,Walkers,Under 5 years,32.7412,33.4123,33.8465
3374,Walkers,55 to 59 years,33.4386,33.8333,32.7281
3375,Walkers,60 to 64 years,33.6798,33.364,32.9561
3376,Walkers,65 to 74 years,33.1842,33.1491,33.6667
3377,Walkers,75 to 84 years,33.5307,33.0614,33.4079
3378,Walkers,85 years and over,33.3904,33.1842,33.4254
3368,Walkers,15 to 19 years,33.9518,33.0526,32.9956
3369,Walkers,20 to 24 years,34.0439,32.5439,33.4123
3367,Walkers,10 to 14 years,33.5,33.75,32.75
3587,Weber,Under 5 years,33.7895,33.193,33.0175
3586,Weber,85 years and over,32.9693,33.4254,33.6053
3585,Weber,75 to 84 years,32.4561,33.8684,33.6754
3584,Weber,65 to 74 years,33.1842,33.3246,33.4912
3583,Weber,60 to 64 years,33.3991,33.1974,33.4035
3582,Weber,55 to 59 years,33.3246,33.4956,33.1798
3581,Weber,5 to 9 years,32.4781,33.4737,34.0482
3580,Weber,45 to 54 years,33.557,33.6316,32.8114
3579,Weber,35 to 44 years,33.1667,33.0088,33.8246
3578,Weber,25 to 34 years,33.5219,33.6096,32.8684
3577,Weber,20 to 24 years,33.6886,33.1842,33.1272
3576,Weber,15 to 19 years,33.1404,33.6579,33.2018
3575,Weber,10 to 14 years,33.4605,33.3114,33.2281
182,Welchs,10 to 14 years,33.6754,33.2632,33.0614
194,Welchs,Under 5 years,33.4254,33.1447,33.4298
193,Welchs,85 years and over,33.2588,33.6974,33.0439
192,Welchs,75 to 84 years,33.6579,32.9825,33.3596
190,Welchs,60 to 64 years,33.307,33.2807,33.4123
189,Welchs,55 to 59 years,32.9781,33.5965,33.4254
191,Welchs,65 to 74 years,33.0921,33.2237,33.6842
187,Welchs,45 to 54 years,33.4211,33.3114,33.2675
186,Welchs,35 to 44 years,33.3333,33.6535,33.0132
185,Welchs,25 to 34 years,33.8158,32.7851,33.3991
184,Welchs,20 to 24 years,33.2105,33.4825,33.307
183,Welchs,15 to 19 years,32.4605,33.8509,33.6886
188,Welchs,5 to 9 years,33.3509,33.5088,33.1404
4134,Westcott,10 to 14 years,33.4079,33.3947,33.1974
4137,Westcott,25 to 34 years,33.2193,33.5307,33.25
4138,Westcott,35 to 44 years,33.5219,33.0614,33.4167
4139,Westcott,45 to 54 years,32.9518,33.7632,33.2851
4140,Westcott,5 to 9 years,32.5088,33.8816,33.6096
4141,Westcott,55 to 59 years,33.3904,33.3289,33.2807
4144,Westcott,75 to 84 years,33.0351,33.2982,33.6667
4146,Westcott,Under 5 years,33.1711,33.2807,33.5482
4143,Westcott,65 to 74 years,33.2763,33.1228,33.6009
4145,Westcott,85 years and over,34.4825,32.7588,32.7588
4135,Westcott,15 to 19 years,33.4561,33.3684,33.1754
4142,Westcott,60 to 64 years,33.3026,33.0132,33.6842
4136,Westcott,20 to 24 years,33.1009,33.8553,33.0439
5054,Wheaties,75 to 84 years,33.0833,33.4254,33.4912
5046,Wheaties,20 to 24 years,33.6272,33.2895,33.0833
5052,Wheaties,60 to 64 years,33.4912,33.3684,33.1404
5050,Wheaties,5 to 9 years,33.1579,33.443,33.3991
5049,Wheaties,45 to 54 years,33.2368,33.636,33.1272
5048,Wheaties,35 to 44 years,32.943,33.9781,33.0789
5047,Wheaties,25 to 34 years,33.2412,33.6535,33.1053
5055,Wheaties,85 years and over,32.136,33.5833,34.2807
5045,Wheaties,15 to 19 years,33.6886,33.6316,32.6798
5044,Wheaties,10 to 14 years,33.1886,33.0789,33.7325
5053,Wheaties,65 to 74 years,33.3947,33.0175,33.5877
5056,Wheaties,Under 5 years,33.3377,32.9825,33.6798
5051,Wheaties,55 to 59 years,32.8772,33.6184,33.5044
1234,Whiskas,Under 5 years,33.6535,33.5175,32.8289
1222,Whiskas,10 to 14 years,33.4079,33.3114,33.2807
1223,Whiskas,15 to 19 years,33.2412,33.1184,33.6404
1224,Whiskas,20 to 24 years,33.557,32.9912,33.4518
1225,Whiskas,25 to 34 years,33.1798,33.2851,33.5351
1227,Whiskas,45 to 54 years,33.4211,33.307,33.2719
1226,Whiskas,35 to 44 years,33.114,33.9254,32.9605
1229,Whiskas,55 to 59 years,33.2807,33.386,33.3333
1230,Whiskas,60 to 64 years,33.1579,33.5921,33.25
1231,Whiskas,65 to 74 years,33.386,33.2851,33.3289
1232,Whiskas,75 to 84 years,33.3509,33.0,33.6491
1233,Whiskas,85 years and over,34.0175,33.2632,32.7193
1228,Whiskas,5 to 9 years,33.4211,33.3202,33.2588
5185,White Lily,85 years and over,33.75,33.1974,33.0526
5186,White Lily,Under 5 years,33.636,32.8816,33.4825
5177,White Lily,25 to 34 years,33.0439,33.4693,33.4868
5184,White Lily,75 to 84 years,33.1798,33.7061,33.114
5176,White Lily,20 to 24 years,33.6053,32.8772,33.5175
5182,White Lily,60 to 64 years,33.0395,33.0088,33.9518
5178,White Lily,35 to 44 years,33.5658,33.1447,33.2895
5179,White Lily,45 to 54 years,33.6491,32.9474,33.4035
5180,White Lily,5 to 9 years,33.4079,33.2237,33.3684
5183,White Lily,65 to 74 years,33.1447,33.6096,33.2456
5174,White Lily,10 to 14 years,33.0482,32.8991,34.0526
5175,White Lily,15 to 19 years,33.3509,33.8509,32.7982
5181,White Lily,55 to 59 years,33.4956,32.8026,33.7018
4122,Wilson (Sports),15 to 19 years,33.1272,33.5395,33.3333
4128,Wilson (Sports),55 to 59 years,33.057,33.3772,33.5658
4121,Wilson (Sports),10 to 14 years,33.0877,33.4561,33.4561
4132,Wilson (Sports),85 years and over,32.8333,33.4298,33.7368
4131,Wilson (Sports),75 to 84 years,33.4342,33.2456,33.3202
4130,Wilson (Sports),65 to 74 years,33.4737,33.0658,33.4605
4123,Wilson (Sports),20 to 24 years,33.2807,33.7149,33.0044
4129,Wilson (Sports),60 to 64 years,32.9868,32.8728,34.1404
4133,Wilson (Sports),Under 5 years,33.2412,33.6491,33.1096
4124,Wilson (Sports),25 to 34 years,33.8421,33.2281,32.9298
4125,Wilson (Sports),35 to 44 years,33.5746,33.0789,33.3465
4126,Wilson (Sports),45 to 54 years,32.8684,33.5789,33.5526
4127,Wilson (Sports),5 to 9 years,32.5658,33.4518,33.9825
4170,Wilson Jones,75 to 84 years,33.6009,33.3333,33.0658
4171,Wilson Jones,85 years and over,33.6491,33.6272,32.7237
4172,Wilson Jones,Under 5 years,33.0658,33.1272,33.807
4167,Wilson Jones,55 to 59 years,33.8158,33.0482,33.136
4166,Wilson Jones,5 to 9 years,33.3772,33.0307,33.5921
4165,Wilson Jones,45 to 54 years,33.1096,33.2237,33.6667
4164,Wilson Jones,35 to 44 years,33.4254,33.386,33.1886
4163,Wilson Jones,25 to 34 years,33.6096,33.1491,33.2412
4162,Wilson Jones,20 to 24 years,33.3728,34.0833,32.5439
4161,Wilson Jones,15 to 19 years,33.2018,33.2719,33.5263
4160,Wilson Jones,10 to 14 years,33.2237,33.7193,33.057
4169,Wilson Jones,65 to 74 years,33.5395,33.2149,33.2456
4168,Wilson Jones,60 to 64 years,33.3026,33.4605,33.2368
4120,Wilton,Under 5 years,33.4737,33.2632,33.2632
4119,Wilton,85 years and over,33.0395,33.0658,33.8947
4118,Wilton,75 to 84 years,33.057,34.057,32.886
4117,Wilton,65 to 74 years,33.4956,33.2325,33.2719
4116,Wilton,60 to 64 years,33.5307,33.3377,33.1316
4114,Wilton,5 to 9 years,32.9518,33.3246,33.7237
4113,Wilton,45 to 54 years,33.2675,33.6491,33.0833
4115,Wilton,55 to 59 years,33.1579,33.2939,33.5482
4111,Wilton,25 to 34 years,33.0833,33.2939,33.6228
4110,Wilton,20 to 24 years,33.5921,32.9518,33.4561
4109,Wilton,15 to 19 years,33.4825,33.2456,33.2719
4108,Wilton,10 to 14 years,33.2939,33.1491,33.557
4112,Wilton,35 to 44 years,33.2807,33.5921,33.1272
3881,Wonderful Pistachios,55 to 59 years,33.1798,32.8684,33.9518
3886,Wonderful Pistachios,Under 5 years,33.693,33.6404,32.6667
3884,Wonderful Pistachios,75 to 84 years,32.4693,33.9167,33.614
3883,Wonderful Pistachios,65 to 74 years,33.2237,33.5263,33.25
3882,Wonderful Pistachios,60 to 64 years,33.1579,34.1447,32.6974
3880,Wonderful Pistachios,5 to 9 years,33.4386,33.0482,33.5132
3885,Wonderful Pistachios,85 years and over,33.7368,32.9956,33.2675
3879,Wonderful Pistachios,45 to 54 years,33.0044,33.5263,33.4693
3878,Wonderful Pistachios,35 to 44 years,33.2851,33.2939,33.4211
3877,Wonderful Pistachios,25 to 34 years,33.4825,33.4781,33.0395
3876,Wonderful Pistachios,20 to 24 years,33.3596,33.6623,32.9781
3875,Wonderful Pistachios,15 to 19 years,33.3816,33.4342,33.1842
3874,Wonderful Pistachios,10 to 14 years,33.4386,33.25,33.3114
2926,Woolite,15 to 19 years,33.4649,33.7412,32.7939
2927,Woolite,20 to 24 years,33.8553,33.0789,33.0658
2928,Woolite,25 to 34 years,33.6798,33.2149,33.1053
2929,Woolite,35 to 44 years,33.5351,33.3596,33.1053
2930,Woolite,45 to 54 years,33.6974,33.3289,32.9737
2933,Woolite,60 to 64 years,33.1754,33.5614,33.2632
2932,Woolite,55 to 59 years,33.4868,33.1228,33.3904
2925,Woolite,10 to 14 years,33.5439,33.2895,33.1667
2934,Woolite,65 to 74 years,33.2061,33.307,33.4868
2935,Woolite,75 to 84 years,33.2807,33.3947,33.3246
2937,Woolite,Under 5 years,33.7105,33.2675,33.0219
2931,Woolite,5 to 9 years,33.3289,32.8202,33.8509
2936,Woolite,85 years and over,33.3465,33.2412,33.4123
3562,Wrights,10 to 14 years,33.25,33.4386,33.3114
3574,Wrights,Under 5 years,33.2018,33.2368,33.5614
3573,Wrights,85 years and over,33.3421,33.4912,33.1667
3572,Wrights,75 to 84 years,33.4035,33.193,33.4035
3571,Wrights,65 to 74 years,34.0877,33.0702,32.8421
3570,Wrights,60 to 64 years,33.2105,33.0702,33.7193
3569,Wrights,55 to 59 years,33.2237,33.3202,33.4561
3568,Wrights,5 to 9 years,33.2895,33.7982,32.9123
